GeneID	GOTerm	GOTermDescription	Description	Alias	EntrezID	Source
STM1	GO:0003677	"""DNA binding"""	Protein required for optimal translation under nutrient stress	YLR150W|MPT4	20180922	UniProt
CAT8	GO:0003677	"""DNA binding"""	Zinc cluster transcriptional activator	YMR280C|DIL1|MSP8|DNA-binding transcription factor CAT8	20180922	UniProt
CAT8	GO:0003677	"""DNA binding"""	Zinc cluster transcriptional activator	YMR280C|DIL1|MSP8|DNA-binding transcription factor CAT8	20180922	InterPro
FHL1	GO:0003677	"""DNA binding"""	Regulator of ribosomal protein (RP) transcription	YPR104C|SPP42	20180922	UniProt
YJL206C	GO:0003677	"""DNA binding"""	Putative protein of unknown function	YJL206C	20180922	InterPro
YJL206C	GO:0003677	"""DNA binding"""	Putative protein of unknown function	YJL206C	20180922	UniProt
OAF1	GO:0003677	"""DNA binding"""	Oleate-activated transcription factor	YAL051W|YAF1|oleate-activated transcription factor OAF1	20180922	UniProt
PZF1	GO:0003677	"""DNA binding"""	Transcription factor IIIA (TFIIIA)	YPR186C|TFC2	20180922	UniProt
ACA1	GO:0003677	"""DNA binding"""	ATF/CREB family basic leucine zipper (bZIP) transcription factor	YER045C	20180922	UniProt
VHR2	GO:0003677	"""DNA binding"""	Non-essential nuclear protein	YER064C	20180922	UniProt
DOT6	GO:0003677	"""DNA binding"""	Protein involved in rRNA and ribosome biogenesis	YER088C|PBF2	20180922	InterPro
DOT6	GO:0003677	"""DNA binding"""	Protein involved in rRNA and ribosome biogenesis	YER088C|PBF2	20180922	UniProt
RFC4	GO:0003677	"""DNA binding"""	Subunit of heteropentameric Replication factor C (RF-C)	YOL094C|replication factor C subunit 4	20180922	UniProt
ASG1	GO:0003677	"""DNA binding"""	Zinc cluster protein proposed to be a transcriptional regulator	YIL130W	20180922	InterPro
FKH1	GO:0003677	"""DNA binding"""	Forkhead family transcription factor	YIL131C|forkhead family transcription factor FKH1	20180922	UniProt
ASG1	GO:0003677	"""DNA binding"""	Zinc cluster protein proposed to be a transcriptional regulator	YIL130W	20180922	UniProt
VHR1	GO:0003677	"""DNA binding"""	Transcriptional activator	YIL056W	20180922	UniProt
CST6	GO:0003677	"""DNA binding"""	Basic leucine zipper (bZIP) transcription factor from ATF/CREB family	YIL036W|SHF1|ACA2	20180922	UniProt
CEP3	GO:0003677	"""DNA binding"""	Essential kinetochore protein	YMR168C|CBF3|CBF3B|CSL1	20180922	UniProt
RTS2	GO:0003677	"""DNA binding"""	Basic zinc-finger protein	YOR077W|YOR29-28	20180922	UniProt
MSH4	GO:0003677	"""DNA binding"""	Protein involved in meiotic recombination	YFL003C|MutS family protein MSH4	20180922	UniProt
LYS14	GO:0003677	"""DNA binding"""	Transcriptional activator involved in regulating lysine biosynthesis	YDR034C	20180922	UniProt
HAC1	GO:0003677	"""DNA binding"""	Basic leucine zipper (bZIP) transcription factor (ATF/CREB1 homolog)	YFL031W|ERN4|IRE15|transcription factor HAC1	20180922	UniProt
AZF1	GO:0003677	"""DNA binding"""	Zinc-finger transcription factor	YOR113W	20180922	UniProt
FKH2	GO:0003677	"""DNA binding"""	Forkhead family transcription factor	YNL068C|forkhead family transcription factor FKH2	20180922	UniProt
CUP9	GO:0003677	"""DNA binding"""	Homeodomain-containing transcriptional repressor	YPL177C	20180922	InterPro
CUP9	GO:0003677	"""DNA binding"""	Homeodomain-containing transcriptional repressor	YPL177C	20180922	InterPro
CUP9	GO:0003677	"""DNA binding"""	Homeodomain-containing transcriptional repressor	YPL177C	20180922	InterPro
CUP9	GO:0003677	"""DNA binding"""	Homeodomain-containing transcriptional repressor	YPL177C	20180922	UniProt
CUP9	GO:0003677	"""DNA binding"""	Homeodomain-containing transcriptional repressor	YPL177C	20180922	UniProt
TFG2	GO:0003677	"""DNA binding"""	TFIIF (Transcription Factor II) middle subunit	YGR005C|transcription factor IIF subunit TFG2	20180922	UniProt
TFG1	GO:0003677	"""DNA binding"""	TFIIF (Transcription Factor II) largest subunit	YGR186W|SSU71|RAP74|transcription factor IIF subunit TFG1	20180922	InterPro
TFG1	GO:0003677	"""DNA binding"""	TFIIF (Transcription Factor II) largest subunit	YGR186W|SSU71|RAP74|transcription factor IIF subunit TFG1	20180922	UniProt
GZF3	GO:0003677	"""DNA binding"""	GATA zinc finger protein	YJL110C|DEH1|NIL2	20180922	UniProt
GSM1	GO:0003677	"""DNA binding"""	Putative zinc cluster protein of unknown function	YJL103C	20180922	UniProt
ZNF1	GO:0003677	"""DNA binding"""	Zinc cluster transcription factor that regulates respiratory growth	YFL052W|DNA-binding domain containing protein	20180922	InterPro
ZNF1	GO:0003677	"""DNA binding"""	Zinc cluster transcription factor that regulates respiratory growth	YFL052W|DNA-binding domain containing protein	20180922	UniProt
GAT1	GO:0003677	"""DNA binding"""	Transcriptional activator of nitrogen catabolite repression genes	YFL021W|NIL1|MEP80	20180922	UniProt
SUM1	GO:0003677	"""DNA binding"""	Transcriptional repressor that regulates middle-sporulation genes	YDR310C	20180922	UniProt
SAE2	GO:0003677	"""DNA binding"""	Endonuclease required for telomere elongation	YGL175C|COM1|ssDNA endodeoxyribonuclease SAE2	20180922	UniProt
POL31	GO:0003677	"""DNA binding"""	Subunit of DNA polymerase delta (polymerase III)	YJR006W|HYS2|HUS2|SDP5|DNA-directed DNA polymerase delta subunit POL31	20180922	InterPro
RSF2	GO:0003677	"""DNA binding"""	Zinc-finger protein	YJR127C|ZMS1	20180922	InterPro
RSF2	GO:0003677	"""DNA binding"""	Zinc-finger protein	YJR127C|ZMS1	20180922	UniProt
YJL113W	GO:0003677	"""DNA binding"""	Retrotransposon TYA Gag and TYB Pol genes	YJL113W|gag-pol fusion protein	20180922	UniProt
ZAP1	GO:0003677	"""DNA binding"""	Zinc-regulated transcription factor	YJL056C|ZRG10	20180922	UniProt
YJR027W	GO:0003677	"""DNA binding"""	Retrotransposon TYA Gag and TYB Pol genes	YJR027W|gag-pol fusion protein	20180922	UniProt
YJR029W	GO:0003677	"""DNA binding"""	Retrotransposon TYA Gag and TYB Pol genes	YJR029W|gag-pol fusion protein	20180922	UniProt
TAH11	GO:0003677	"""DNA binding"""	DNA replication licensing factor	YJR046W|CDT1|SID2	20180922	UniProt
HMS2	GO:0003677	"""DNA binding"""	Protein with similarity to heat shock transcription factors	YJR147W	20180922	UniProt
TEA1	GO:0003677	"""DNA binding"""	Ty1 enhancer activator involved in Ty enhancer-mediated transcription	YOR337W	20180922	InterPro
TEA1	GO:0003677	"""DNA binding"""	Ty1 enhancer activator involved in Ty enhancer-mediated transcription	YOR337W	20180922	UniProt
RAD17	GO:0003677	"""DNA binding"""	Checkpoint protein	YOR368W	20180922	UniProt
RFX1	GO:0003677	"""DNA binding"""	Major transcriptional repressor of DNA-damage-regulated genes	YLR176C|CRT1	20180922	UniProt
STB4	GO:0003677	"""DNA binding"""	Putative transcription factor	YMR019W	20180922	InterPro
STB4	GO:0003677	"""DNA binding"""	Putative transcription factor	YMR019W	20180922	UniProt
SKP1	GO:0003677	"""DNA binding"""	Evolutionarily conserved kinetochore protein	YDR328C|CBF3D|MGO1|SCF ubiquitin ligase subunit SKP1	20180922	UniProt
PIP2	GO:0003677	"""DNA binding"""	"Autoregulatory, oleate-activated transcription factor"	YOR363C|oleate-activated transcription factor PIP2|OAF2	20180922	UniProt
MIG2	GO:0003677	"""DNA binding"""	Zinc finger transcriptional repressor	YGL209W|MLZ1	20180922	UniProt
TEL2	GO:0003677	"""DNA binding"""	"Subunit of the ASTRA complex, involved in chromatin remodeling"	YGR099W	20180922	UniProt
MGA1	GO:0003677	"""DNA binding"""	Protein similar to heat shock transcription factor	YGR249W	20180922	UniProt
ZIP2	GO:0003677	"""DNA binding"""	Meiosis-specific protein	YGL249W	20180922	UniProt
MCM6	GO:0003677	"""DNA binding"""	Protein involved in DNA replication	YGL201C|MCM DNA helicase complex subunit MCM6	20180922	InterPro
MCM6	GO:0003677	"""DNA binding"""	Protein involved in DNA replication	YGL201C|MCM DNA helicase complex subunit MCM6	20180922	InterPro
MCM6	GO:0003677	"""DNA binding"""	Protein involved in DNA replication	YGL201C|MCM DNA helicase complex subunit MCM6	20180922	InterPro
MND1	GO:0003677	"""DNA binding"""	Protein required for recombination and meiotic nuclear division	YGL183C	20180922	UniProt
TOS8	GO:0003677	"""DNA binding"""	Homeodomain-containing protein and putative transcription factor	YGL096W	20180922	InterPro
TOS8	GO:0003677	"""DNA binding"""	Homeodomain-containing protein and putative transcription factor	YGL096W	20180922	InterPro
TOS8	GO:0003677	"""DNA binding"""	Homeodomain-containing protein and putative transcription factor	YGL096W	20180922	InterPro
TOS8	GO:0003677	"""DNA binding"""	Homeodomain-containing protein and putative transcription factor	YGL096W	20180922	UniProt
TOS8	GO:0003677	"""DNA binding"""	Homeodomain-containing protein and putative transcription factor	YGL096W	20180922	UniProt
HOP2	GO:0003677	"""DNA binding"""	Meiosis-specific protein that localizes to chromosomes	YGL033W	20180922	UniProt
YGR067C	GO:0003677	"""DNA binding"""	Putative protein of unknown function	YGR067C	20180922	UniProt
MAL13	GO:0003677	"""DNA binding"""	MAL-activator protein	YGR288W|MALR|transcription factor MAL13	20180922	InterPro
MAL13	GO:0003677	"""DNA binding"""	MAL-activator protein	YGR288W|MALR|transcription factor MAL13	20180922	InterPro
MAL13	GO:0003677	"""DNA binding"""	MAL-activator protein	YGR288W|MALR|transcription factor MAL13	20180922	UniProt
SOK2	GO:0003677	"""DNA binding"""	Nuclear protein that negatively regulates pseudohyphal differentiation	YMR016C	20180922	UniProt
HHO1	GO:0003677	"""DNA binding"""	"Histone H1, linker histone with roles in meiosis and sporulation"	YPL127C|histone H1	20180922	UniProt
HHO1	GO:0003677	"""DNA binding"""	"Histone H1, linker histone with roles in meiosis and sporulation"	YPL127C|histone H1	20180922	InterPro
HHO1	GO:0003677	"""DNA binding"""	"Histone H1, linker histone with roles in meiosis and sporulation"	YPL127C|histone H1	20180922	InterPro
CRZ1	GO:0003677	"""DNA binding"""	"Transcription factor, activates transcription of stress response genes"	YNL027W|HAL8|TCN1|DNA-binding transcription factor CRZ1	20180922	UniProt
SUB1	GO:0003677	"""DNA binding"""	Transcriptional regulator	YMR039C|TSP1|chromatin-binding transcription coactivator SUB1	20180922	InterPro
SUB1	GO:0003677	"""DNA binding"""	Transcriptional regulator	YMR039C|TSP1|chromatin-binding transcription coactivator SUB1	20180922	InterPro
SUB1	GO:0003677	"""DNA binding"""	Transcriptional regulator	YMR039C|TSP1|chromatin-binding transcription coactivator SUB1	20180922	UniProt
HHT1	GO:0003677	"""DNA binding"""	Histone H3	YBR010W|BUR5|SIN2|histone H3	20180922	InterPro
HHT1	GO:0003677	"""DNA binding"""	Histone H3	YBR010W|BUR5|SIN2|histone H3	20180922	InterPro
HHT2	GO:0003677	"""DNA binding"""	Histone H3	YNL031C|histone H3	20180922	InterPro
HHT2	GO:0003677	"""DNA binding"""	Histone H3	YNL031C|histone H3	20180922	InterPro
HHT1	GO:0003677	"""DNA binding"""	Histone H3	YBR010W|BUR5|SIN2|histone H3	20180922	UniProt
HHT2	GO:0003677	"""DNA binding"""	Histone H3	YNL031C|histone H3	20180922	UniProt
CTR9	GO:0003677	"""DNA binding"""	Component of the Paf1p complex involved in transcription elongation	YOL145C|CDP1	20180922	UniProt
SSL2	GO:0003677	"""DNA binding"""	Component of RNA polymerase transcription factor TFIIH holoenzyme	YIL143C|LOM3|RAD25|TFIIH/NER complex ATPase/helicase subunit SSL2	20180922	UniProt
SSL2	GO:0003677	"""DNA binding"""	Component of RNA polymerase transcription factor TFIIH holoenzyme	YIL143C|LOM3|RAD25|TFIIH/NER complex ATPase/helicase subunit SSL2	20180922	InterPro
RPA49	GO:0003677	"""DNA binding"""	RNA polymerase I subunit A49	YNL248C|A49|DNA-directed RNA polymerase I subunit RPA49	20180922	InterPro
STP1	GO:0003677	"""DNA binding"""	Transcription factor	YDR463W|BAP1|SSY2	20180922	UniProt
RPA49	GO:0003677	"""DNA binding"""	RNA polymerase I subunit A49	YNL248C|A49|DNA-directed RNA polymerase I subunit RPA49	20180922	UniProt
SKO1	GO:0003677	"""DNA binding"""	Basic leucine zipper transcription factor of the ATF/CREB family	YNL167C|ACR1	20180922	UniProt
HAP5	GO:0003677	"""DNA binding"""	Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex	YOR358W	20180922	InterPro
HAP5	GO:0003677	"""DNA binding"""	Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex	YOR358W	20180922	UniProt
MEC3	GO:0003677	"""DNA binding"""	DNA damage and meiotic pachytene checkpoint protein	YLR288C|PIP3|PSO9	20180922	UniProt
RMI1	GO:0003677	"""DNA binding"""	Subunit of the RecQ (Sgs1p) - Topo III (Top3p) complex	YPL024W|NCE4	20180922	UniProt
MET31	GO:0003677	"""DNA binding"""	Zinc-finger DNA-binding transcription factor	YPL038W	20180922	UniProt
RSC9	GO:0003677	"""DNA binding"""	Component of the RSC chromatin remodeling complex	YML127W	20180922	InterPro
NRG1	GO:0003677	"""DNA binding"""	Transcriptional repressor	YDR043C|transcriptional regulator NRG1	20180922	UniProt
ECM5	GO:0003677	"""DNA binding"""	Subunit of the Snt2C complex	YMR176W	20180922	InterPro
ECM5	GO:0003677	"""DNA binding"""	Subunit of the Snt2C complex	YMR176W	20180922	InterPro
NHP10	GO:0003677	"""DNA binding"""	Non-essential INO80 chromatin remodeling complex subunit	YDL002C|HMO2	20180922	UniProt
GIS1	GO:0003677	"""DNA binding"""	Histone demethylase and transcription factor	YDR096W|histone demethylase GIS1	20180922	UniProt
MSH6	GO:0003677	"""DNA binding"""	Protein required for mismatch repair in mitosis and meiosis	YDR097C|PMS3|PMS6|mismatch repair ATPase MSH6	20180922	UniProt
YDR098C-B	GO:0003677	"""DNA binding"""	Retrotransposon TYA Gag and TYB Pol genes	YDR098C-B|gag-pol fusion protein	20180922	UniProt
HMO1	GO:0003677	"""DNA binding"""	Chromatin associated high mobility group (HMG) family member	YDR174W|HSM2	20180922	UniProt
RAD30	GO:0003677	"""DNA binding"""	DNA polymerase eta	YDR419W|DBH1|DNA-directed DNA polymerase eta	20180922	UniProt
YHM2	GO:0003677	"""DNA binding"""	Citrate and oxoglutarate carrier protein	YMR241W	20180922	UniProt
DOT1	GO:0003677	"""DNA binding"""	Nucleosomal histone H3-Lys79 methylase	YDR440W|KMT4|PCH1|histone methyltransferase DOT1	20180922	UniProt
MUS81	GO:0003677	"""DNA binding"""	Subunit of structure-specific Mms4p-Mus81p endonuclease	YDR386W|SLX3	20180922	InterPro
URC2	GO:0003677	"""DNA binding"""	Putative Zn(II)2Cys6 motif containing transcription factor	YDR520C|RRT4	20180922	UniProt
YKU80	GO:0003677	"""DNA binding"""	Subunit of telomeric Ku complex (Yku70p-Yku80p)	YMR106C|HDF2|ATP-dependent DNA helicase YKU80	20180922	InterPro
YKU80	GO:0003677	"""DNA binding"""	Subunit of telomeric Ku complex (Yku70p-Yku80p)	YMR106C|HDF2|ATP-dependent DNA helicase YKU80	20180922	InterPro
YKU80	GO:0003677	"""DNA binding"""	Subunit of telomeric Ku complex (Yku70p-Yku80p)	YMR106C|HDF2|ATP-dependent DNA helicase YKU80	20180922	UniProt
TDA9	GO:0003677	"""DNA binding"""	Transcription factor that regulates acetate production	YML081W|AAF1	20180922	UniProt
YMR050C	GO:0003677	"""DNA binding"""	Retrotransposon TYA Gag and TYB Pol genes	YMR050C|gag-pol fusion protein	20180922	UniProt
POB3	GO:0003677	"""DNA binding"""	Subunit of the heterodimeric FACT complex (Spt16p-Pob3p)	YML069W|FACT complex subunit POB3	20180922	InterPro
YML045W	GO:0003677	"""DNA binding"""	Retrotransposon TYA Gag and TYB Pol genes	YML045W|gag-pol fusion protein	20180922	UniProt
SDD2	GO:0003677	"""DNA binding"""	Protein with homology to human PDCD5	YMR074C	20180922	InterPro
SDD2	GO:0003677	"""DNA binding"""	Protein with homology to human PDCD5	YMR074C	20180922	InterPro
RTT103	GO:0003677	"""DNA binding"""	Protein involved in transcription termination by RNA polymerase II	YDR289C	20180922	UniProt
HRQ1	GO:0003677	"""DNA binding"""	3'-5' DNA helicase that has DNA strand annealing activity	YDR291W|ATP-dependent 3'-5' DNA helicase	20180922	UniProt
YLR278C	GO:0003677	"""DNA binding"""	Zinc-cluster protein	YLR278C	20180922	InterPro
YLR278C	GO:0003677	"""DNA binding"""	Zinc-cluster protein	YLR278C	20180922	UniProt
VID22	GO:0003677	"""DNA binding"""	Glycosylated integral membrane protein localized to plasma membrane	YLR373C	20180922	InterPro
ECM22	GO:0003677	"""DNA binding"""	Sterol regulatory element binding protein	YLR228C	20180922	UniProt
EST2	GO:0003677	"""DNA binding"""	Reverse transcriptase subunit of the telomerase holoenzyme	YLR318W|TERT	20180922	InterPro
EST2	GO:0003677	"""DNA binding"""	Reverse transcriptase subunit of the telomerase holoenzyme	YLR318W|TERT	20180922	UniProt
EAF1	GO:0003677	"""DNA binding"""	Component of the NuA4 histone acetyltransferase complex	YDR359C|VID21	20180922	InterPro
TFC6	GO:0003677	"""DNA binding"""	Subunit of RNA polymerase III transcription initiation factor complex	YDR362C|tau 91|transcription factor TFIIIC subunit TFC6	20180922	UniProt
YPR196W	GO:0003677	"""DNA binding"""	Putative maltose-responsive transcription factor	YPR196W|putative maltose-responsive transcription factor	20180922	UniProt
ARR1	GO:0003677	"""DNA binding"""	Transcriptional activator of the basic leucine zipper (bZIP) family	YPR199C|ACR1|YAP8	20180922	UniProt
YPR196W	GO:0003677	"""DNA binding"""	Putative maltose-responsive transcription factor	YPR196W|putative maltose-responsive transcription factor	20180922	InterPro
IRC3	GO:0003677	"""DNA binding"""	Double-stranded DNA-dependent helicase of the DExH/D-box family	YDR332W|double-stranded DNA-dependent ATPase	20180922	InterPro
GAT3	GO:0003677	"""DNA binding"""	Protein containing GATA family zinc finger motifs	YLR013W	20180922	UniProt
YAP7	GO:0003677	"""DNA binding"""	Putative basic leucine zipper (bZIP) transcription factor	YOL028C	20180922	UniProt
YAP7	GO:0003677	"""DNA binding"""	Putative basic leucine zipper (bZIP) transcription factor	YOL028C	20180922	InterPro
HNT3	GO:0003677	"""DNA binding"""	DNA 5' AMP hydrolase involved in DNA repair	YOR258W|DNA 5'-adenosine monophosphate hydrolase	20180922	InterPro
HNT3	GO:0003677	"""DNA binding"""	DNA 5' AMP hydrolase involved in DNA repair	YOR258W|DNA 5'-adenosine monophosphate hydrolase	20180922	UniProt
ISW2	GO:0003677	"""DNA binding"""	ATP-dependent DNA translocase involved in chromatin remodeling	YOR304W|DNA translocase	20180922	InterPro
HMI1	GO:0003677	"""DNA binding"""	Mitochondrial inner membrane localized ATP-dependent DNA helicase	YOL095C|ATP-dependent 3'-5' DNA helicase	20180922	UniProt
MET32	GO:0003677	"""DNA binding"""	Zinc-finger DNA-binding transcription factor	YDR253C	20180922	UniProt
DIN7	GO:0003677	"""DNA binding"""	Mitochondrial nuclease functioning in DNA repair and replication	YDR263C|DIN3|exodeoxyribonuclease DIN7	20180922	InterPro
YNL284C-B	GO:0003677	"""DNA binding"""	Retrotransposon TYA Gag and TYB Pol genes	YNL284C-B|gag-pol fusion protein	20180922	UniProt
USV1	GO:0003677	"""DNA binding"""	Putative transcription factor containing a C2H2 zinc finger	YPL230W|NSF1	20180922	UniProt
UPC2	GO:0003677	"""DNA binding"""	Sterol regulatory element binding protein	YDR213W|MOX4	20180922	UniProt
YRR1	GO:0003677	"""DNA binding"""	Zn2-Cys6 zinc-finger transcription factor	YOR162C|PDR2	20180922	UniProt
